max,min,mean,sd,rms,sk,fc
0.6383630769230769,-0.5129852307692307,0.0368896784855769,0.0220905041687192,0.1531383444715546,0.0265841261490349,B007
0.5144455384615384,-0.4047138461538461,0.0362512013221153,0.0203108046375499,0.147054256092255,-0.013494815157318,B007
0.5534566153846153,-0.5799507692307692,0.0348761529447115,0.0211234141543504,0.1494649129346864,-0.0415377951017892,B007
0.5411483076923076,-0.5171575384615384,0.0307715841346153,0.0207850231229128,0.1474174803510987,-0.1027723138400851,B007
0.4819015384615384,-0.5340553846153846,0.0272491622596153,0.0212672195042271,0.1483567873340415,-0.0835510716506298,B007
0.4685501538461538,-0.6245944615384615,0.0341047445913461,0.022332164326244,0.1532817599386338,-0.206354649322908,B007
0.6757052307692307,-0.4543643076923077,0.0277332151442307,0.0212333038173085,0.1483321780314195,-0.0742614164848368,B007
0.546780923076923,-0.4535298461538461,0.0335072163461538,0.0221206559356029,0.1524578285391436,-0.0382082483414345,B007
0.5211212307692308,-0.5004683076923077,0.0293128043870192,0.0209914719370291,0.1478198648289898,-0.0404023702425546,B007
0.4923323076923077,-0.4987993846153846,0.0317567010216346,0.0211456255083676,0.1488425798222576,-0.0073530497077437,B007
0.6106172307692308,-0.4685501538461538,0.0320360093149038,0.021373919326893,0.1496670478753343,0.0125255791836829,B007
0.5534566153846153,-0.4629175384615384,0.0346638704927884,0.0219561897815832,0.1521767843632006,0.0182003431898022,B007
0.6383630769230769,-0.551579076923077,0.029914509014423,0.0223317942828287,0.1524029925309957,0.0692894628561758,B007
0.5497015384615385,-0.4787723076923076,0.0298653091947115,0.0209309040447358,0.1477255588516476,-0.1080070887158776,B007
0.5534566153846153,-0.4170221538461538,0.0333503473557692,0.0214231453258797,0.1501179236288264,-0.0489869197254161,B007
0.5202867692307692,-0.4750172307692308,0.0336185525841346,0.0212686810377304,0.1496625808797331,0.012967350731962,B007
0.7063716923076923,-0.4378836923076923,0.0228702764423076,0.0208338708804679,0.1461400712502068,0.0422601355735654,B007
0.5227901538461539,-0.5148627692307692,0.0302048185096153,0.02074310163386,0.1471578495869615,-0.1364247283620854,B007
0.5930935384615384,-0.4910806153846153,0.0310476328125,0.0210546921098607,0.1483868175180011,-0.0400123497258096,B007
0.7364123076923076,-0.4935839999999999,0.028753169170673,0.0214314779492068,0.1491918988637257,-0.0045571382004368,B007
0.7364123076923076,-0.4919150769230769,0.0262007884615384,0.0202560343230122,0.1447152916557835,0.0108487425755804,B007
0.5553341538461538,-0.48816,0.0347442403846153,0.0226200371430646,0.1543606147401874,-0.0300218830030842,B007
0.6106172307692308,-0.4720966153846154,0.0354208143028846,0.0203247887802699,0.1468993630556287,-0.0182126393257347,B007
0.533220923076923,-0.4483144615384615,0.0281328236177884,0.0203678574270509,0.1454624116112493,0.0378734418096417,B007
0.4996338461538461,-0.4372578461538461,0.0323031959134615,0.0212361994684429,0.1492638467100001,-0.1497496727582687,B007
0.6106172307692308,-0.4687587692307692,0.033508438701923,0.0206550732488852,0.1475733333401591,0.0120524384597604,B007
0.4921236923076923,-0.4593710769230769,0.0312598134014423,0.0202294725972621,0.1456250271455945,-0.0374774070495688,B007
0.5384363076923077,-0.3940744615384615,0.0372039257812499,0.0203142543015392,0.1473037215927554,-0.0019705676910238,B007
0.7324486153846154,-0.5747353846153846,0.0253797728365384,0.0216920630570741,0.1494529890176453,0.0557953139945822,B007
0.5567944615384616,-0.6006036923076923,0.037706212139423,0.0213078907860901,0.1507635540175189,-0.0660489594808922,B007
0.4919150769230769,-0.4750172307692308,0.0335770943509615,0.0215541751668023,0.1506041049634961,-0.0333678812219823,B007
0.5169489230769231,-0.5350984615384615,0.030244239483173,0.020385710895247,0.145946650928216,-0.0073459685317537,B007
0.7063716923076923,-0.5747353846153846,0.0327711544471153,0.0210907754129263,0.1488782186107927,-0.0422228770265599,B007
0.5071439999999999,-0.3986639999999999,0.026140078125,0.0211946597995582,0.1479120126424468,0.0042775183291768,B007
0.5255021538461538,-0.484404923076923,0.0295335414663461,0.0208693803684012,0.1474503660217418,-0.027894916692667,B007
0.4622916923076923,-0.4858652307692307,0.0279153461538461,0.0208394450596364,0.1470330289782724,-0.1003884867048326,B007
0.5296744615384615,-0.5148627692307692,0.0388335297475961,0.0211677166746593,0.150584726009369,-0.0099560465365776,B007
0.5361415384615384,-0.4222375384615385,0.0387410381610576,0.0210753281356552,0.1502537725764373,-0.0323421385830428,B007
0.5165316923076922,-0.4245323076923077,0.0333374107572115,0.0206624302479171,0.1475595242738067,-0.0558127220920722,B007
0.5484498461538461,-0.4349630769230769,0.0399111382211538,0.0214402338041867,0.1517667050386702,-0.0238294081350924,B007
0.533220923076923,-0.5033889230769231,0.0324785021033653,0.0210382242006518,0.148637402088203,-0.0612625345629943,B007
0.5928849230769231,-0.4848221538461538,0.0312865015024038,0.0215292460670679,0.1500269683867798,-0.0573984717640548,B007
0.5217470769230769,-0.5348898461538462,0.0251583227163461,0.0215275567930502,0.1488640251872495,-0.0600441846719895,B007
0.5031803076923077,-0.4487316923076923,0.0340866129807692,0.0206210483926279,0.1475904657392499,-0.0271029008400513,B007
0.4793981538461538,-0.4733483076923077,0.030575294170673,0.0216582903322582,0.1503101425249855,-0.1113345747598159,B007
0.7364123076923076,-0.4858652307692307,0.0401484789663461,0.0205841893963452,0.1489835217722296,0.0971763501008431,B007
0.6556781538461539,-0.6016467692307692,0.0303916352163461,0.0216077562838462,0.1501046560735864,-0.0091288099601105,B007
0.5384363076923077,-0.6058190769230769,0.0313173659855769,0.020827503527813,0.1476762707414012,-0.0148445317936726,B007
0.5843316923076923,-0.6054018461538461,0.0303176826923076,0.0215410989545439,0.1498674775872849,-0.0481752427367603,B007
0.6049846153846153,-0.4948356923076923,0.0358189966947115,0.0220599858340603,0.1527841168390094,0.0560719152560272,B007
0.5492843076923076,-0.5169489230769231,0.0331884870793269,0.0224097516701322,0.1533337123555901,-0.0292085558944442,B007
0.6179187692307693,-0.4230719999999999,0.0351757319711538,0.0206660646480439,0.1479979620391793,0.140905192565454,B007
0.4866996923076923,-0.551579076923077,0.0302953746995192,0.0218571254421206,0.1509136679373506,0.0466319667201735,B007
0.5434430769230769,-0.4912892307692307,0.0328562100360576,0.0213502342238262,0.1497656995501967,-0.0484085782149067,B007
0.5073526153846153,-0.5232073846153845,0.0305257887620192,0.0214329616567903,0.1495486055980923,0.0099035885206642,B007
0.4912892307692307,-0.5046406153846154,0.0342320733173076,0.0213925759985486,0.1502145493690612,-0.1017792301008517,B007
0.6642313846153846,-0.4750172307692308,0.036723234375,0.0206518878621046,0.1483256006394911,0.0752788843118204,B007
0.5046406153846154,-0.4806498461538461,0.034279134014423,0.0207397869560984,0.1480366373060304,-0.1688779964217607,B007
0.5015113846153846,-0.4539470769230769,0.0322802767427884,0.0200203068311976,0.1451286432713702,-0.0370340277919189,B007
0.6757052307692307,-0.4879513846153846,0.0313067722355769,0.0218352595831246,0.1510475871072918,0.0523176118890515,B007
0.5553341538461538,-0.4566590769230769,0.0334976412259615,0.0223974092002893,0.1533606897741158,-0.0048925361550723,B007
0.5169489230769231,-0.4524867692307692,0.03249235546875,0.0212003122888851,0.1491846689602946,-0.0228745622669093,B007
0.544068923076923,-0.5421913846153846,0.029958208233173,0.022072187356874,0.1515575191055073,-0.0545510561914186,B007
0.5434430769230769,-0.4462283076923076,0.0352133194110576,0.0208514520787502,0.1486318604562812,0.0066220242880554,B007
0.5601323076923077,-0.4987993846153846,0.0326404642427884,0.0216798123756825,0.1508151593231507,-0.0605147972953277,B007
0.545112,-0.4987993846153846,0.0324970411658653,0.0218370294488836,0.1513046170261157,-0.0128279522814286,B007
0.5161144615384615,-0.5384363076923077,0.0280610102163461,0.021844664736664,0.1504396391614453,-0.1112341897679766,B007
0.5015113846153846,-0.4746,0.0337766439302884,0.0213054022401358,0.149820772642946,-0.0083371322441193,B007
0.5398966153846154,-0.4779378461538461,0.0299925360576923,0.0216397642796164,0.1501309977945542,-0.0440549640440172,B007
0.5284227692307693,-0.4602055384615384,0.0363626394230769,0.0212092072420138,0.1501047926877305,0.0185764817721288,B007
0.5129852307692307,-0.4919150769230769,0.0313620838341346,0.0216687528185479,0.1505069205085509,-0.1085226096252201,B007
0.5171575384615384,-0.6016467692307692,0.0384387088341346,0.0208250335756045,0.149340442989968,-0.0891424056302121,B007
0.4637519999999999,-0.5486584615384615,0.0295882418870192,0.0220270581575553,0.151335792909411,-0.1385631123743469,B007
0.5038061538461538,-0.3949089230769231,0.0317907232572115,0.0206799510071145,0.1472772932000421,0.0438280592464847,B007
0.5177833846153846,-0.5421913846153846,0.0300858425480769,0.0212637164710107,0.1488921569218418,0.0143771118578169,B007
0.6325218461538461,-0.5745267692307692,0.0310194167668269,0.0228114797844934,0.154187171973052,-0.0082829873048136,B007
0.4906633846153846,-0.5065181538461538,0.029927751201923,0.0216296535975257,0.1500843892266279,-0.0466481658049614,B007
0.5261279999999999,-0.4337113846153846,0.0342175069110576,0.0211491758975382,0.1493988409484708,-0.0408480092801575,B007
0.5398966153846154,-0.5000510769230769,0.0319640940504807,0.0219830500616298,0.1516731794685461,0.0338655605207095,B007
0.7551876923076922,-0.7704166153846153,0.0303574092548076,0.0167190333828564,0.1328179418584716,-0.322323412564564,B014
0.8346701538461537,-0.8655452307692308,0.029935696514423,0.0172941002064844,0.1348712205486704,-0.0559718814056231,B014
0.9398123076923076,-0.843432,0.0298934233774038,0.0166990489473937,0.1326373465831342,-0.0556273594218109,B014
0.6825895384615384,-0.8507335384615384,0.024355438701923,0.0164185965408831,0.1304292296045878,-0.2828279008772511,B014
1.0240929230769231,-0.7568566153846153,0.0362263467548076,0.0181438530064609,0.1394854874374409,0.3830120294180824,B014
1.0476664615384614,-0.8532369230769231,0.033867301983173,0.0198056023068685,0.1447501172727952,-0.241089179193357,B014
1.0130363076923077,-0.8463526153846154,0.033337614483173,0.0158560449112157,0.1302591319280318,0.1984399135470967,B014
1.0326461538461538,-0.6894738461538461,0.028165216045673,0.019091416595614,0.1410131057402591,0.2143306259355589,B014
0.8121396923076922,-0.872220923076923,0.0287199618389423,0.0170085065023663,0.1335415392692349,-0.0186552494507977,B014
1.0297255384615385,-0.8665883076923077,0.0277949441105769,0.0184778792545766,0.1387459483108849,-0.3120459978607396,B014
1.153643076923077,-1.1056615384615385,0.0335187268629807,0.0191493570176759,0.1423828011671037,0.1677553590919167,B014
1.0049003076923078,-0.8165206153846154,0.0301200685096153,0.0182296828827079,0.1383361898048803,0.5274604034823059,B014
0.9982246153846152,-0.7654098461538462,0.0286814576322115,0.0185336434154328,0.1391268105986087,0.1743525522085574,B014
1.1269403076923077,-1.1886904615384617,0.0299976292067307,0.0186855255317306,0.1399477877272634,-0.4796366595176384,B014
1.153643076923077,-0.6848843076923077,0.0295762220552884,0.0171529676207367,0.1342673472285815,0.4101208675243941,B014
0.9752769230769228,-1.234377230769231,0.0311666087740384,0.016549368063894,0.1323658776511831,0.0320740302332277,B014
0.9045563076923075,-0.859704,0.0302611487379807,0.0180315988460113,0.1376493224427697,-0.0460126743719448,B014
0.974233846153846,-0.7937815384615384,0.029400712139423,0.0178746083531248,0.1368905045188675,0.2147398374144834,B014
0.9673495384615384,-1.0443286153846154,0.0313823545673076,0.0189900767512489,0.1413326888212246,-0.1062390951795155,B014
0.7556049230769231,-0.730571076923077,0.0334869456129807,0.0165643921722667,0.1329878479363942,-0.2329911842565198,B014
1.177633846153846,-0.8601212307692307,0.0293663843149038,0.0180526207723934,0.137531833769946,0.2958749053732487,B014
1.1774252307692308,-0.7126301538461539,0.0302249873798076,0.0182309048408483,0.1383634876076699,0.9216476755895222,B014
1.153643076923077,-1.0950221538461538,0.0313644266826923,0.0172975088904155,0.135208121618302,0.4779192480108905,B014
1.0850086153846152,-0.8377993846153846,0.0287631517427884,0.0173378972150574,0.1347783963149737,0.0306770167957297,B014
0.7789698461538461,-1.211220923076923,0.0290091508413461,0.0176137845387865,0.1358503418152581,-1.113373533230556,B014
0.8799396923076923,-0.6915600000000001,0.0207674170673076,0.0166288046264423,0.1306142803758068,0.0013222136896577,B014
0.8140172307692307,-0.7572738461538462,0.0315780333533653,0.0172640008752517,0.1351339079051516,-0.1079892931798501,B014
1.092936,-1.0036486153846154,0.0326882379807692,0.019924413222954,0.1448893858267109,-0.1111733369963438,B014
0.9256264615384616,-1.0987772307692307,0.0263997268629807,0.0188792224198771,0.1399148598195242,-0.3712175930437289,B014
0.9398123076923076,-0.8601212307692307,0.0323068629807692,0.0162873627031243,0.131647620938559,0.0811708726968585,B014
0.6540092307692308,-0.9642203076923076,0.0315820060096153,0.0174051119934566,0.1356559438323587,-0.33576635595185,B014
1.114632,-1.151556923076923,0.0272769708533653,0.0179174076447641,0.1366068841006906,-0.474519808635707,B014
0.8578264615384615,-0.7266073846153845,0.0312058260216346,0.016762185405568,0.1331765331552843,-0.0801025292198146,B014
0.7668701538461539,-0.979657846153846,0.0275431388221153,0.0169337664814625,0.1330127474253382,-0.749229453948454,B014
0.896628923076923,-0.6744535384615383,0.0260153978365384,0.0178335735908334,0.1360528372193199,0.0075717797043486,B014
0.9256264615384616,-0.7113784615384615,0.0327792016225961,0.0164234950856026,0.1322798969784049,0.2550390758616213,B014
0.9892541538461538,-0.8601212307692307,0.0294889254807692,0.0190978156305203,0.141306094548433,0.2364323436104686,B014
0.8761846153846153,-0.8496904615384615,0.0334366253004807,0.0187553329152203,0.140972837194635,0.0446315094933848,B014
1.3053064615384615,-0.7904436923076923,0.0293593557692307,0.0182467800286001,0.1382344088849964,0.4703462031511405,B014
0.7679132307692308,-1.0451630769230769,0.0296215510817307,0.0188039003837184,0.1402901873696303,-0.421935887959183,B014
0.8394683076923077,-1.0766639999999998,0.0313495546875,0.0173014949690145,0.1352194126156414,-0.5050072106057125,B014
0.9362658461538462,-0.698027076923077,0.0302516754807692,0.017970932445425,0.1374266943312644,-0.0932432107412836,B014
1.0971083076923076,-1.0987772307692307,0.0291803825120192,0.0193217099699616,0.142032407194659,-0.064767327352178,B014
0.9598393846153846,-1.0758295384615384,0.029713227764423,0.0170750958894423,0.1340073572369173,-0.2811493002396772,B014
1.025136,-1.234377230769231,0.0297339059495192,0.0205518916838444,0.1464103713773695,-0.7659433873551335,B014
1.228744615384615,-0.8004572307692308,0.0305930183293269,0.0188895732949661,0.1408030754829761,0.5514581893300605,B014
0.9099803076923076,-0.7568566153846153,0.0337445570913461,0.0173164410989725,0.1358496824886377,0.2268275055792983,B014
1.0906412307692308,-1.0451630769230769,0.0290186240985576,0.0176703566625521,0.1360604174884288,-0.0956277434269072,B014
0.981744,-1.234377230769231,0.0269831980168269,0.0185847272190467,0.1389705731234566,-0.5099317891060184,B014
0.9398123076923076,-0.8473956923076923,0.0308618347355769,0.0166192560392598,0.1325583225697501,0.4635710839201886,B014
0.8592867692307692,-0.9698529230769232,0.0296282740384615,0.0164318332148235,0.1315662108496012,-0.0338005239572081,B014
0.7099181538461539,-1.053924923076923,0.0309555486778846,0.0175306818148565,0.1359739968111751,-0.5408232068922177,B014
1.1980781538461538,-0.8213187692307692,0.0302925225360576,0.0172354374309854,0.1347333453625457,0.3148336786182907,B014
1.1548947692307692,-0.8079673846153845,0.0313681956129807,0.0198026136023365,0.1441755086634022,0.4559910899155612,B014
1.027848,-0.9698529230769232,0.0336145799278846,0.0177451256151054,0.1373865553787326,-0.1866485245735341,B014
0.9398123076923076,-0.8532369230769231,0.0329870021033653,0.0182832397410781,0.1391811123997994,0.1660503004059101,B014
0.9287556923076924,-1.052881846153846,0.0291327106370192,0.0197928270672461,0.1436716461112157,-0.125980093827622,B014
1.0660246153846151,-0.9272953846153846,0.0303337770432692,0.0185038351455133,0.1393699148856169,-0.0554776485223487,B014
1.3053064615384615,-1.1067046153846154,0.0328840186298076,0.0185388900843961,0.1400722983521068,0.7487840476851254,B014
0.9208283076923076,-1.0036486153846154,0.0327671817908653,0.018082281911895,0.1384050942502142,-0.4401805676344497,B014
1.0971083076923076,-0.987793846153846,0.0313717608173076,0.017805228841766,0.1370744914947503,0.3483616140668921,B014
0.8451009230769231,-0.983412923076923,0.025902126201923,0.0186704454046227,0.1390732380668657,-0.3430928335714618,B014
1.0530904615384615,-0.8507335384615384,0.0301828161057692,0.0175925536655203,0.1360277767722278,-0.0549035950160797,B014
1.1980781538461538,-1.0662332307692308,0.0278536171875,0.0174638643095877,0.135054390154543,-0.0374903928574555,B014
0.9686012307692308,-1.211220923076923,0.0290812698317307,0.0182653722951268,0.1382428752238347,-0.6545296091475815,B014
0.7082492307692307,-1.0987772307692307,0.0294176213942307,0.0189847853104391,0.1408906730728951,-0.6702056584865899,B014
0.9838301538461538,-0.6848843076923077,0.0274783539663461,0.0159735593770527,0.1293391638822232,-0.002581058225352,B014
1.017625846153846,-0.843432,0.0252512217548076,0.0177260561663381,0.1355126575875796,-0.2216000511070209,B014
1.182223384615385,-0.688848,0.0344132875600961,0.0173620038509035,0.136184720918308,0.552151212218455,B014
1.0850086153846152,-0.8375907692307692,0.0325835228365384,0.0188886164697072,0.1412455395053112,0.4897924506131106,B014
1.0795846153846154,-0.6757052307692307,0.0301439044471153,0.0182051887087752,0.1382528252300548,0.4050446705794782,B014
0.9256264615384616,-0.9517033846153846,0.0307331817908653,0.0176620278531248,0.1364058514731505,0.1206514027619903,B014
1.0453716923076923,-0.7558135384615385,0.0295243737980769,0.0167090683080703,0.1325924468295193,0.4076262033244531,B014
1.0808363076923075,-0.943776,0.028276450420673,0.0176717174405552,0.1359090691931485,0.0021971890808364,B014
1.0850086153846152,-0.8377993846153846,0.0332667178485576,0.0189880840144844,0.1417559823460722,0.5691358185768949,B014
1.3171975384615384,-0.8645021538461538,0.0330663533653846,0.0179035636270189,0.137829413957629,0.5727540918390313,B014
0.7280676923076923,-0.988211076923077,0.0284582758413461,0.0166686799205391,0.1322064801150127,-0.2525795857396036,B014
0.7802215384615385,-1.053924923076923,0.0330620751201923,0.0180555403906339,0.1383786154067426,-0.4193082971616156,B014
0.9686012307692308,-0.6757052307692307,0.0324705567908653,0.0170181206802782,0.134433841493082,0.4505570976081302,B014
0.7211833846153846,-1.1317384615384616,0.0237795054086538,0.0169627093887036,0.1323940114438103,-0.622313224001644,B014
0.9016356923076922,-1.0950221538461538,0.032312669170673,0.019453018410728,0.1431681773288373,-0.2574084084009656,B014
1.0255532307692308,-0.8104707692307692,0.0289217524038461,0.0179578201463266,0.1370922605708871,-0.1140131984261775,B014
0.9913403076923076,-0.6350252307692307,0.0252865682091346,0.0158238592317338,0.1283092738796733,0.1425010234007875,B014
0.9957212307692308,-1.0428683076923078,0.0318973737980769,0.0195593263487106,0.1434460484081905,-0.1996854785075511,B014
1.1246455384615384,-0.8542799999999999,0.0292637064302884,0.0166866344548947,0.1324499866701876,-0.012049294994499,B014
1.3053064615384615,-0.9517033846153846,0.0321476511418269,0.0174830659563675,0.1360754843103789,0.6900916958288732,B014
1.3171975384615384,-1.0443286153846154,0.0262402094350961,0.0196370726285839,0.1425679529900798,0.2494884194735479,B014
1.1632393846153846,-0.6827981538461538,0.0313451745793269,0.0179219386514422,0.1374934857396915,0.5871713622833581,B014
1.0668590769230768,-0.8824430769230769,0.036282676983173,0.0176123946213324,0.137582074669623,0.1223792289500307,B014
0.9456535384615384,-0.8649193846153845,0.0291319975961538,0.0190789403662747,0.1411651998554073,0.2097303407265028,B014
0.9838301538461538,-0.6056104615384615,0.0341640288461538,0.0164477863369229,0.1327213893987092,0.7102562861799359,B014
0.9041390769230768,-0.7789698461538461,0.0271650234374999,0.0171507212696352,0.1337484944513215,-0.3984525194891543,B014
0.9041390769230768,-0.6523403076923077,0.031654532451923,0.0172919723327072,0.1352552466910511,0.2612968917782299,B014
0.9567101538461538,-0.9197852307692308,0.027832837139423,0.0183698583878417,0.138363742400498,-0.0676343439078762,B014
0.8724295384615385,-1.0328547692307692,0.0258380543870192,0.016637748974028,0.1315498157677713,-0.2177419144102192,B014
0.7232695384615385,-0.8542799999999999,0.0340022704326923,0.0171672046385093,0.1353638025215281,-0.1522957089569485,B014
0.9608824615384616,-0.7825163076923077,0.0337257124399038,0.0187242819058804,0.1409315634819237,0.1801540994256447,B014
0.9838301538461538,-1.0021883076923075,0.028598235576923,0.0181040203380768,0.1375568224996131,-0.1018249195156898,B014
1.025136,-1.052881846153846,0.031671747295673,0.0183002151122876,0.1389363692092485,-0.0392531638225808,B014
0.9529550769230768,-0.8344615384615385,0.0231467325721153,0.016420460218084,0.1302160951912209,0.1093018052276205,B014
0.974233846153846,-0.7601944615384615,0.0337921271033653,0.018580569622278,0.1404367383430989,0.5632052448741262,B014
0.9045563076923075,-0.7618633846153846,0.0306564789663461,0.0176222664152879,0.1362427470286106,0.0111950564844564,B014
1.0906412307692308,-0.9957212307692308,0.03211362890625,0.0175687546153823,0.1363819627990105,0.2544856279363028,B014
1.0130363076923077,-0.9604652307692308,0.0333612466947115,0.0199318596295657,0.1450683715032024,0.4023776121855555,B014
1.3171975384615384,-0.884112,0.0295865102163461,0.0191666900042317,0.1415699529950253,0.0161784867561948,B014
1.017625846153846,-0.7347433846153846,0.038454395733173,0.016334828267128,0.1334674822506648,0.4370211850212672,B014
0.7351606153846154,-0.7833507692307693,0.0313889756610576,0.0164372277523062,0.1319943011851523,-0.0900266157973422,B014
0.7958676923076923,-0.8165206153846154,0.0295751015624999,0.0160767214899461,0.1301975734120199,-0.0552602841430179,B014
1.228744615384615,-0.8778535384615384,0.0305859897836538,0.0177712942160766,0.1367727933001385,-0.0303760821414272,B014
0.9300073846153846,-1.0443286153846154,0.0311436896033653,0.0161515206386593,0.1308489588830196,0.1467284123005447,B014
0.9934264615384616,-0.8947513846153846,0.0299168518629807,0.017812636980447,0.136775929921308,0.1566205276245008,B014
0.938352,-0.9554584615384616,0.0304012103365384,0.0186197632221989,0.1397998455368437,0.0580161884847713,B014
0.8015003076923076,-0.8601212307692307,0.0315411589543269,0.0171162885794452,0.1345776106476385,0.1558043381972339,B014
0.946488,-0.7931556923076923,0.0324493692908653,0.0176490690670224,0.1367553678449126,-0.1041097647097788,B014
0.8140172307692307,-1.021380923076923,0.0307011968149038,0.0176211203696874,0.1362486104720151,-0.0325148886815118,B014
1.0297255384615385,-0.9272953846153846,0.03348022265625,0.0179305868863444,0.1380272154158612,0.1617111969608974,B014
0.898715076923077,-1.0451630769230769,0.033140305889423,0.0183387673070447,0.1394168109715943,-0.2005701533696446,B014
1.1500966153846153,-0.9658892307692308,0.0299786826923076,0.0184714761263223,0.1391768570642707,0.0865952558595102,B014
1.0971083076923076,-0.8778535384615384,0.0303598539663461,0.0180066644274428,0.1375804679462192,0.1279374213155188,B014
1.0117846153846153,-0.9756941538461538,0.0303665769230769,0.0165783270409648,0.1322892891922472,0.0465912462827902,B014
1.078332923076923,-0.8375907692307692,0.0296194119591346,0.0188339124962026,0.1403966597216884,-0.0722466255409002,B014
0.7958676923076923,-0.905808,0.0270773194110576,0.0184822469053039,0.1386197249015894,-0.3471032112484012,B014
